x Value, y Value
407.5, -0.303418
408, -0.327826
408.5, -0.275959
409, -0.343081
409.5, -0.333928
410, -0.379692
410.5, -0.294265
411, -0.333928
411.5, -0.242399
412, -0.358336
412.5, -0.24545
413, -0.239348
413.5, -0.321724
414, -0.330877
414.5, -0.355285
415, -0.282061
415.5, -0.254603
416, -0.150869
416.5, -0.266806
417, -0.24545
417.5, -0.221042
418, -0.291214
418.5, -0.34003
419, -0.114258
419.5, -0.336979
420, -0.254603
420.5, -0.257653
421, -0.370539
421.5, -0.254603
422, -0.282061
422.5, -0.285112
423, -0.282061
423.5, -0.248501
424, -0.208838
424.5, -0.272908
425, -0.239348
425.5, -0.193583
426, -0.190532
426.5, -0.224093
427, -0.248501
427.5, -0.315622
428, -0.239348
428.5, -0.230195
429, -0.233246
429.5, -0.160022
430, -0.24545
430.5, -0.166124
431, -0.202736
431.5, -0.21494
432, -0.248501
432.5, -0.205787
433, -0.156971
433.5, -0.263755
434, -0.248501
434.5, -0.27901
435, -0.288163
435.5, -0.248501
436, -0.300367
436.5, -0.202736
437, -0.12036
437.5, -0.196634
438, -0.224093
438.5, -0.044086
439, -0.190532
439.5, -0.318673
440, -0.208838
440.5, -0.333928
441, -0.282061
441.5, -0.364437
442, -0.187481
442.5, -0.275959
443, -0.294265
443.5, -0.257653
444, -0.291214
444.5, -0.321724
445, -0.236297
445.5, -0.166124
446, -0.260704
446.5, -0.086799
447, -0.397998
447.5, -0.269857
448, -0.263755
448.5, -0.318673
449, -0.370539
449.5, -0.336979
450, -0.211889
450.5, -0.275959
451, -0.211889
451.5, -0.248501
452, -0.260704
452.5, -0.224093
453, -0.330877
453.5, -0.343081
454, -0.18443
454.5, -0.138666
455, -0.263755
455.5, -0.187481
456, -0.327826
456.5, -0.333928
457, -0.300367
457.5, -0.254603
458, -0.269857
458.5, -0.275959
459, -0.327826
459.5, -0.254603
460, -0.288163
460.5, -0.294265
461, -0.324775
461.5, -0.260704
462, -0.385794
462.5, -0.327826
463, -0.34003
463.5, -0.428508
464, -0.336979
464.5, -0.24545
465, -0.230195
465.5, -0.227144
466, -0.236297
466.5, -0.343081
467, -0.364437
467.5, -0.355285
468, -0.370539
468.5, -0.34003
469, -0.324775
469.5, -0.269857
470, -0.34003
470.5, -0.248501
471, -0.233246
471.5, -0.306469
472, -0.254603
472.5, -0.343081
473, -0.285112
473.5, -0.211889
474, -0.233246
474.5, -0.34003
475, -0.288163
475.5, -0.349183
476, -0.397998
476.5, -0.129513
477, -0.169175
477.5, -0.300367
478, -0.297316
478.5, -0.248501
479, -0.242399
479.5, -0.275959
480, -0.358336
480.5, -0.248501
481, -0.352234
481.5, -0.413253
482, -0.202736
482.5, -0.254603
483, -0.300367
483.5, -0.330877
484, -0.388845
484.5, -0.083748
485, -0.324775
485.5, -0.150869
486, -0.239348
486.5, -0.227144
487, -0.221042
487.5, -0.349183
488, -0.303418
488.5, -0.27901
489, -0.300367
489.5, -0.254603
490, -0.43461
490.5, -0.114258
491, -0.263755
491.5, -0.367488
492, -0.224093
492.5, -0.327826
493, -0.211889
493.5, -0.18443
494, -0.230195
494.5, -0.315622
495, -0.303418
495.5, -0.266806
496, -0.257653
496.5, -0.315622
497, -0.285112
497.5, -0.224093
498, -0.34003
498.5, -0.288163
499, -0.336979
499.5, -0.312571
500, -0.346132
500.5, -0.428508
501, -0.239348
501.5, -0.227144
502, -0.221042
502.5, -0.358336
503, -0.257653
503.5, -0.391896
504, -0.318673
504.5, -0.291214
505, -0.346132
505.5, -0.205787
506, -0.242399
506.5, -0.221042
507, -0.263755
507.5, -0.285112
508, -0.312571
508.5, -0.21494
509, -0.178328
509.5, -0.205787
510, -0.242399
510.5, -0.318673
511, -0.282061
511.5, -0.260704
512, -0.327826
512.5, -0.211889
513, -0.251552
513.5, -0.315622
514, -0.187481
514.5, -0.221042
515, -0.37359
515.5, -0.333928
516, -0.266806
516.5, -0.18443
517, -0.24545
517.5, -0.236297
518, -0.163073
518.5, -0.303418
519, -0.18443
519.5, -0.24545
520, -0.266806
520.5, -0.24545
521, -0.24545
521.5, -0.275959
522, -0.251552
522.5, -0.233246
523, -0.21494
523.5, -0.21494
524, -0.193583
524.5, -0.199685
525, -0.199685
525.5, -0.217991
526, -0.135615
526.5, -0.248501
527, -0.364437
527.5, -0.21494
528, -0.196634
528.5, -0.126462
529, -0.18443
529.5, -0.37359
530, -0.455967
530.5, -0.260704
531, -0.263755
531.5, -0.394947
532, -0.211889
532.5, -0.144768
533, -0.24545
533.5, -0.297316
534, -0.224093
534.5, -0.275959
535, -0.312571
535.5, -0.428508
536, -0.251552
536.5, -0.190532
537, -0.163073
537.5, -0.248501
538, -0.315622
538.5, -0.193583
539, -0.297316
539.5, -0.275959
540, -0.236297
540.5, -0.196634
541, -0.236297
541.5, -0.303418
542, -0.236297
542.5, -0.34003
543, -0.272908
543.5, -0.227144
544, -0.224093
544.5, -0.388845
545, -0.08985
545.5, -0.291214
546, -0.263755
546.5, -0.297316
547, -0.343081
547.5, -0.21494
548, -0.242399
548.5, -0.266806
549, -0.199685
549.5, -0.318673
550, -0.233246
550.5, -0.24545
551, -0.172226
551.5, -0.4041
552, -0.239348
552.5, -0.172226
553, -0.211889
553.5, -0.425457
554, -0.294265
554.5, -0.333928
555, -0.401049
555.5, -0.324775
556, -0.21494
556.5, -0.233246
557, -0.358336
557.5, -0.297316
558, -0.224093
558.5, -0.163073
559, -0.297316
559.5, -0.254603
560, -0.193583
560.5, -0.254603
561, -0.27901
561.5, -0.257653
562, -0.156971
562.5, -0.272908
563, -0.166124
563.5, -0.266806
564, -0.285112
564.5, -0.516986
565, -0.187481
565.5, -0.166124
566, -0.324775
566.5, -0.172226
567, -0.285112
567.5, -0.315622
568, -0.169175
568.5, -0.300367
569, -0.312571
569.5, -0.285112
570, -0.306469
570.5, -0.416304
571, -0.297316
571.5, -0.321724
572, -0.330877
572.5, -0.443763
573, -0.224093
573.5, -0.437661
574, -0.361386
574.5, -0.224093
575, -0.288163
575.5, -0.27901
576, -0.269857
576.5, -0.205787
577, -0.251552
577.5, -0.230195
578, -0.221042
578.5, -0.254603
579, -0.224093
579.5, -0.315622
580, -0.361386
580.5, -0.303418
581, -0.266806
581.5, -0.263755
582, -0.193583
582.5, -0.15392
583, -0.379692
583.5, -0.144768
584, -0.199685
584.5, -0.355285
585, -0.205787
585.5, -0.291214
586, -0.285112
586.5, -0.27901
587, -0.330877
587.5, -0.221042
588, -0.306469
588.5, -0.129513
589, -0.190532
589.5, -0.333928
590, -0.248501
590.5, -0.175277
591, -0.294265
591.5, -0.202736
592, -0.15392
592.5, -0.336979
593, -0.260704
593.5, -0.321724
594, -0.321724
594.5, -0.236297
595, -0.211889
595.5, -0.312571
596, -0.147819
596.5, -0.315622
597, -0.24545
597.5, -0.297316
598, -0.272908
598.5, -0.297316
599, -0.217991
599.5, -0.294265
600, -0.349183
600.5, -0.27901
601, -0.260704
601.5, -0.217991
602, -0.169175
602.5, -0.227144
603, -0.266806
603.5, -0.336979
604, -0.455967
604.5, -0.379692
605, -0.272908
605.5, -0.260704
606, -0.263755
606.5, -0.230195
607, -0.239348
607.5, -0.266806
608, -0.285112
608.5, -0.327826
609, -0.272908
609.5, -0.355285
610, -0.105105
610.5, -0.407151
611, -0.327826
611.5, -0.251552
612, -0.132564
612.5, -0.34003
613, -0.263755
613.5, -0.24545
614, -0.370539
614.5, -0.248501
615, -0.266806
615.5, -0.169175
616, -0.211889
616.5, -0.379692
617, -0.324775
617.5, -0.367488
618, -0.459018
618.5, -0.46512
619, -0.349183
619.5, -0.333928
620, -0.382743
620.5, -0.385794
621, -0.361386
621.5, -0.385794
622, -0.330877
622.5, -0.30952
623, -0.352234
623.5, -0.333928
624, -0.367488
624.5, -0.37359
625, -0.376641
625.5, -0.367488
626, -0.34003
626.5, -0.315622
627, -0.346132
627.5, -0.321724
628, -0.370539
628.5, -0.370539
629, -0.376641
629.5, -0.385794
630, -0.336979
630.5, -0.300367
631, -0.361386
631.5, -0.349183
632, -0.37359
632.5, -0.370539
633, -0.37359
633.5, -0.388845
634, -0.349183
634.5, -0.312571
635, -0.34003
635.5, -0.336979
636, -0.367488
636.5, -0.388845
637, -0.376641
637.5, -0.364437
638, -0.343081
638.5, -0.34003
639, -0.355285
639.5, -0.358336
640, -0.370539
640.5, -0.385794
641, -0.376641
641.5, -0.333928
642, -0.318673
642.5, -0.324775
643, -0.336979
643.5, -0.37359
644, -0.367488
644.5, -0.397998
645, -0.382743
645.5, -0.327826
646, -0.312571
646.5, -0.349183
647, -0.330877
647.5, -0.37359
648, -0.394947
648.5, -0.37359
649, -0.376641
649.5, -0.321724
650, -0.327826
650.5, -0.361386
651, -0.34003
651.5, -0.367488
652, -0.376641
652.5, -0.370539
653, -0.394947
653.5, -0.303418
654, -0.324775
654.5, -0.37359
655, -0.330877
655.5, -0.361386
656, -0.379692
656.5, -0.355285
657, -0.394947
657.5, -0.364437
658, -0.297316
658.5, -0.355285
659, -0.355285
659.5, -0.37359
660, -0.376641
660.5, -0.376641
661, -0.346132
661.5, -0.358336
662, -0.330877
662.5, -0.37359
663, -0.379692
663.5, -0.349183
664, -0.379692
664.5, -0.361386
665, -0.303418
665.5, -0.355285
666, -0.343081
666.5, -0.355285
667, -0.385794
667.5, -0.34003
668, -0.385794
668.5, -0.370539
669, -0.318673
669.5, -0.355285
670, -0.327826
670.5, -0.364437
671, -0.370539
671.5, -0.358336
672, -0.391896
672.5, -0.346132
673, -0.34003
673.5, -0.364437
674, -0.34003
674.5, -0.361386
675, -0.376641
675.5, -0.352234
676, -0.37359
676.5, -0.349183
677, -0.30952
677.5, -0.352234
678, -0.330877
678.5, -0.370539
679, -0.370539
679.5, -0.361386
680, -0.37359
680.5, -0.364437
681, -0.355285
681.5, -0.364437
682, -0.376641
682.5, -0.367488
683, -0.361386
683.5, -0.355285
684, -0.358336
684.5, -0.358336
685, -0.324775
685.5, -0.343081
686, -0.352234
686.5, -0.367488
687, -0.358336
687.5, -0.352234
688, -0.358336
688.5, -0.358336
689, -0.355285
689.5, -0.355285
690, -0.370539
690.5, -0.355285
691, -0.364437
691.5, -0.352234
692, -0.376641
692.5, -0.346132
693, -0.352234
693.5, -0.355285
694, -0.361386
694.5, -0.367488
695, -0.364437
695.5, -0.370539
696, -0.361386
696.5, -0.358336
697, -0.346132
697.5, -0.349183
698, -0.358336
698.5, -0.370539
699, -0.349183
699.5, -0.370539
700, -0.385794
700.5, -0.352234
701, -0.370539
701.5, -0.34003
702, -0.352234
702.5, -0.370539
703, -0.352234
703.5, -0.358336
704, -0.367488
704.5, -0.336979
705, -0.352234
705.5, -0.364437
706, -0.364437
706.5, -0.367488
707, -0.352234
707.5, -0.364437
708, -0.361386
708.5, -0.343081
709, -0.355285
709.5, -0.346132
710, -0.37359
710.5, -0.364437
711, -0.346132
711.5, -0.385794
712, -0.361386
712.5, -0.376641
713, -0.361386
713.5, -0.349183
714, -0.364437
714.5, -0.367488
715, -0.355285
715.5, -0.370539
716, -0.358336
716.5, -0.355285
717, -0.34003
717.5, -0.358336
718, -0.364437
718.5, -0.361386
719, -0.364437
719.5, -0.367488
720, -0.343081
720.5, -0.336979
721, -0.352234
721.5, -0.358336
722, -0.346132
722.5, -0.370539
723, -0.349183
723.5, -0.382743
724, -0.355285
724.5, -0.333928
725, -0.352234
725.5, -0.358336
726, -0.361386
726.5, -0.367488
727, -0.370539
727.5, -0.321724
728, -0.355285
728.5, -0.333928
729, -0.355285
729.5, -0.367488
730, -0.370539
730.5, -0.391896
731, -0.367488
731.5, -0.355285
732, -0.361386
732.5, -0.327826
733, -0.367488
733.5, -0.358336
734, -0.361386
734.5, -0.367488
735, -0.37359
735.5, -0.318673
736, -0.336979
736.5, -0.349183
737, -0.34003
737.5, -0.352234
738, -0.352234
738.5, -0.376641
739, -0.376641
739.5, -0.321724
740, -0.330877
740.5, -0.333928
741, -0.352234
741.5, -0.379692
742, -0.379692
742.5, -0.370539
743, -0.382743
743.5, -0.315622
744, -0.333928
744.5, -0.324775
745, -0.346132
745.5, -0.370539
746, -0.364437
746.5, -0.376641
